candidate,mode,alpha,illumination_threshold,selected,accepted,score,active_fraction,mean_alpha,mae_improvement_pct,rmse_improvement_pct,edge_mae_improvement_pct,mae_ms,rmse_ms,edge_mae
smooth_alpha0.15_thr0.5,smooth,0.15,0.5,False,True,0.3759007063969445,0.36352585541548754,0.037983341908927194,0.1614516987566303,0.027546706089191606,0.0934511507755613,131.47948900855334,285.16089735670016,37.24075452238898
smooth_alpha0.15_thr0.6,smooth,0.15,0.6,False,True,0.26075624278562975,0.256097247234371,0.022450797530228966,0.10553119753197733,0.017565856189799212,0.06882959453192661,131.55313189550654,285.18936668019796,37.24993235249712
smooth_alpha0.15_thr0.7,smooth,0.15,0.7,False,True,0.07755873034827024,0.16926292770774376,0.008305569848211989,0.030513004456198808,0.004526585170135906,0.021259570360967765,131.6519249354673,285.2265598279335,37.267664359189176
smooth_alpha0.15_thr0.8,smooth,0.15,0.8,False,False,0.0020099191195181365,0.04065474659120144,0.00014953691793156675,0.0019850963578054576,2.482276171267898e-05,-4.3857729720814695e-05,131.6894939390544,285.23940063123257,37.27560533748488
smooth_alpha0.2_thr0,smooth,0.2,0.0,False,False,0.25105544565331567,1.0,0.20000000000000007,0.21253530666594037,0.038520138987375316,-0.18163741292398988,131.4122159283763,285.12959679470305,37.34329540475008
smooth_alpha0.2_thr0.001,smooth,0.2,0.001,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.005,smooth,0.2,0.005,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.01,smooth,0.2,0.01,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.02,smooth,0.2,0.02,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.05,smooth,0.2,0.05,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.1,smooth,0.2,0.1,False,False,0.26330240760664153,1.0,0.19652173913043486,0.22432753626562899,0.03897487134101255,-0.060317457212581346,131.39668649261807,285.1282997185411,37.298072676697146
smooth_alpha0.2_thr0.2,smooth,0.2,0.2,False,False,0.26328224867736194,0.9678865448932339,0.1727218934911243,0.22430692847842754,0.03897532019893442,-0.06022878690790246,131.39671363144748,285.1282984382211,37.29803962431882
smooth_alpha0.2_thr0.3,smooth,0.2,0.3,False,False,0.2633056044903765,0.5724080267558529,0.09821713403653205,0.22423195176863764,0.039073652721738836,-0.05077212634528561,131.39681236985723,285.1280179550528,37.29451459839539
smooth_alpha0.2_thr0.4,smooth,0.2,0.4,False,False,0.26423006996081305,0.44634679701569335,0.07099176742989453,0.225219697285785,0.03901037267502807,-0.004427038312696596,131.3955115869625,285.1281984547236,37.27723919386365
smooth_alpha0.2_thr0.5,smooth,0.2,0.5,False,True,0.4450388458432585,0.36352585541548754,0.050644455878569604,0.21308002194464862,0.03549336345393701,0.09823273022233642,131.41149858134233,285.13823035323617,37.23897216048721
smooth_alpha0.2_thr0.6,smooth,0.2,0.6,False,True,0.31236957407151983,0.256097247234371,0.029934396706971962,0.13976105227528485,0.022678527944387915,0.07496499692592354,131.50805387817692,285.17478332230894,37.247645345117895
smooth_alpha0.2_thr0.7,smooth,0.2,0.7,False,True,0.09488586955350303,0.16926292770774376,0.011074093130949321,0.04056576332775065,0.005871091795486613,0.02422450721513288,131.63868624538168,285.22272476434193,37.26655916151363
smooth_alpha0.2_thr0.8,smooth,0.2,0.8,False,False,0.002678632971861981,0.04065474659120144,0.00019938255724208904,0.002645497264764897,3.313570709708358e-05,-0.00010033328294227908,131.68862424317774,285.2393769194311,37.27562638907998
smooth_alpha0.25_thr0,smooth,0.25,0.0,False,False,0.28115485729367806,1.0,0.25,0.23585556852695877,0.04529928876671932,-0.28521974379924914,131.38150498390442,285.1102599837046,37.381906328672635
smooth_alpha0.25_thr0.001,smooth,0.25,0.001,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.005,smooth,0.25,0.005,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.01,smooth,0.25,0.01,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.02,smooth,0.25,0.02,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.05,smooth,0.25,0.05,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.1,smooth,0.25,0.1,False,False,0.31999309385079305,1.0,0.24565217391304348,0.27388347295176024,0.0461096208990328,-0.13284342230671886,131.3314252348805,285.10794859661354,37.32510715735613
smooth_alpha0.25_thr0.2,smooth,0.25,0.2,False,False,0.32001940516997196,0.9678865448932339,0.21590236686390532,0.273909006389989,0.04611039877998298,-0.1327306430757415,131.3313916093574,285.10794637779003,37.325065118233525
smooth_alpha0.25_thr0.3,smooth,0.25,0.3,False,False,0.3210046603110994,0.5724080267558529,0.12277141754566503,0.27473985691293684,0.04626480339816259,-0.12045716922904212,131.33029744478813,285.10750595487326,37.320490108567725
smooth_alpha0.25_thr0.4,smooth,0.25,0.4,False,False,0.3228387069973394,0.44634679701569335,0.08873970928736814,0.27648111167595524,0.04635759532138417,-0.05905794277819705,131.32800434968237,285.10724127568193,37.297603185273324
smooth_alpha0.25_thr0.5,smooth,0.25,0.5,False,True,0.4986816118029922,0.36352585541548754,0.063305569848212,0.2626882313872232,0.042821689470956374,0.09658584547240633,131.3461684845098,285.11732707484015,37.23958604647772
smooth_alpha0.25_thr0.6,smooth,0.25,0.6,False,True,0.35620390775828087,0.256097247234371,0.037417995883714944,0.17263092704638722,0.027419507300226367,0.07807673670583365,131.46476684714318,285.1612601778535,37.24648542578712
smooth_alpha0.25_thr0.7,smooth,0.25,0.7,False,True,0.11035395239507867,0.16926292770774376,0.013842616413686648,0.050437898095532945,0.007133128050876674,0.026391463124334526,131.62568542298615,285.21912493879773,37.265751415935334
smooth_alpha0.25_thr0.8,smooth,0.25,0.8,False,False,0.003347079063006649,0.04065474659120144,0.00024922819655261126,0.003305898171702755,4.118089130389402e-05,-0.00018366984931448435,131.68775454730113,285.2393539713902,37.27565745327594
smooth_alpha0.3_thr0,smooth,0.3,0.0,False,False,0.30311336555832785,1.0,0.2999999999999999,0.252175975973548,0.050937389584779856,-0.4160332869614144,131.36001229527864,285.0941778947322,37.43066784736405
smooth_alpha0.3_thr0.001,smooth,0.3,0.001,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.005,smooth,0.3,0.005,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.01,smooth,0.3,0.01,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.02,smooth,0.3,0.02,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.05,smooth,0.3,0.05,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.1,smooth,0.3,0.1,False,False,0.3633500298985991,1.0,0.29478260869565204,0.3111499151178454,0.0522001147807537,-0.2354223282937675,131.28234827155788,285.0905761040575,37.36334404874154
smooth_alpha0.3_thr0.2,smooth,0.3,0.2,False,False,0.3633986425660052,0.9678929765886287,0.25908284023668626,0.3111973341332005,0.05220130843280466,-0.23528515497933405,131.2822858244569,285.0905726992907,37.36329291658065
smooth_alpha0.3_thr0.3,smooth,0.3,0.3,False,False,0.3677245067549645,0.5724144584512477,0.147325701054798,0.3153001229228562,0.05242438383210832,-0.22030968310456492,131.27688277540668,285.0899364002008,37.35771072123541
smooth_alpha0.3_thr0.4,smooth,0.3,0.4,False,False,0.37447409163550527,0.44635322871108823,0.10648765114484177,0.3217320602823878,0.05274203135311743,-0.14275872477887167,131.26841242150275,285.0890303440909,37.32880314475269
smooth_alpha0.3_thr0.5,smooth,0.3,0.5,True,True,0.5069062191316942,0.36352585541548754,0.07596668381785439,0.3101613944840702,0.0495315481329311,0.07360663825734648,131.28365007522004,285.09818790945866,37.248151681312194
smooth_alpha0.3_thr0.6,smooth,0.3,0.6,False,True,0.3736821033812119,0.256097247234371,0.04490159506045793,0.2043831359951196,0.03178874137488165,0.06875511300560531,131.42295169379304,285.14879739767315,37.24996011592474
smooth_alpha0.3_thr0.7,smooth,0.3,0.7,False,True,0.120731866080799,0.16926292770774376,0.016611139696423978,0.05996830408471702,0.008312690813618922,0.02622543559123153,131.61313463042333,285.21576036020804,37.26581330367618
smooth_alpha0.3_thr0.8,smooth,0.3,0.8,False,False,0.004015257392913938,0.04065474659120144,0.0002990738358631335,0.003966299078640613,4.895831427332538e-05,-0.00030162225235464465,131.6868848514245,285.23933178711,37.2757014207289
smooth_alpha0.4_thr0,smooth,0.4,0.0,False,False,0.3259703801361608,1.0,0.40000000000000013,0.2671806691722626,0.05878971096389825,-0.7911569756564558,131.34025229848316,285.07177997473497,37.570497411763355
smooth_alpha0.4_thr0.001,smooth,0.4,0.001,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.005,smooth,0.4,0.005,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.01,smooth,0.4,0.01,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.02,smooth,0.4,0.02,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.05,smooth,0.4,0.05,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.1,smooth,0.4,0.1,False,False,0.42445863752232477,1.0,0.3930434782608697,0.36321103294450113,0.061247604577823626,-0.5565051365374672,131.21378788796326,285.06476909198216,37.48302955665763
smooth_alpha0.4_thr0.2,smooth,0.4,0.2,False,False,0.42452543185394553,0.9678929765886287,0.3454437869822486,0.36327554183173333,0.061249890022212226,-0.5563186058531713,131.21370293484972,285.06476257299266,37.48296002624641
smooth_alpha0.4_thr0.3,smooth,0.4,0.3,False,False,0.4324880594412305,0.5724144584512477,0.1964342680730641,0.37083995648001294,0.06164810296121755,-0.5362278272733103,131.20374119772987,285.06362671251026,37.47547107019824
smooth_alpha0.4_thr0.4,smooth,0.4,0.4,False,False,0.45151415522218435,0.44635322871108823,0.14198353485978907,0.3888923219073906,0.06262183331479378,-0.4271352291738584,131.17996765712684,285.0608492491965,37.434806161712984
smooth_alpha0.4_thr0.5,smooth,0.4,0.5,False,False,0.4500548861133298,0.36352585541548754,0.10128891175713921,0.388959509523494,0.06109537658983574,-0.0806344187950091,131.17987917633877,285.06520330629047,37.30564594379172
smooth_alpha0.4_thr0.6,smooth,0.4,0.6,False,False,0.3003804766445374,0.256097247234371,0.059868793413943924,0.26096869380223675,0.039411782842300624,-0.013626165145513182,131.34843297980598,285.12705347448417,37.28066822257245
smooth_alpha0.4_thr0.7,smooth,0.4,0.7,False,True,0.11504980027127729,0.16926292770774376,0.022148186261898642,0.07787198739210346,0.010424384390103318,0.01337671424453525,131.58955689243857,285.20973697661213,37.27060274023575
smooth_alpha0.4_thr0.8,smooth,0.4,0.8,False,False,0.005350810768657668,0.04065474659120144,0.0003987651144841781,0.005287100892516327,6.370987614134121e-05,-0.0006932414737337533,131.68514545967128,285.2392897098329,37.275847399100265
smooth_alpha0.5_thr0,smooth,0.5,0.0,False,False,0.3335756727011351,1.0,0.5,0.2714996456031139,0.06207602709802121,-1.2125494118285014,131.3345645473707,285.0624061039643,37.72757392430267
smooth_alpha0.5_thr0.001,smooth,0.5,0.001,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.005,smooth,0.5,0.005,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.01,smooth,0.5,0.01,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.02,smooth,0.5,0.02,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.05,smooth,0.5,0.05,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.1,smooth,0.5,0.1,False,False,0.4658429382685491,1.0,0.49130434782608695,0.3997267322320536,0.06611620603649547,-0.9251184557405225,131.1656995937642,285.05088191891514,37.62043234248342
smooth_alpha0.5_thr0.2,smooth,0.5,0.2,False,False,0.46592731314096414,0.9678929765886287,0.43180473372781064,0.39980738291222034,0.06611993022874381,-0.924883832134245,131.16559338318325,285.05087129604885,37.62034488515227
smooth_alpha0.5_thr0.3,smooth,0.5,0.3,False,False,0.47678302964201785,0.5724144584512477,0.24554283509133007,0.4100393622876288,0.0667436673543891,-0.8998903814198609,131.15211867383786,285.0490921515685,37.611028429189744
smooth_alpha0.5_thr0.4,smooth,0.5,0.4,False,False,0.5062718409959625,0.44635322871108823,0.1774794185747363,0.4376232048876525,0.06864863610830993,-0.7595572957506452,131.11579293000793,285.0436584287638,37.558718444959744
smooth_alpha0.5_thr0.5,smooth,0.5,0.5,False,False,0.5231865793596625,0.36352585541548754,0.126611139696424,0.4530025895287652,0.07018398983089731,-0.27509237902712524,131.0955394941529,285.03927899392085,37.378131293804735
smooth_alpha0.5_thr0.6,smooth,0.5,0.6,False,False,0.35607778803777207,0.256097247234371,0.07483599176742989,0.31053047594930083,0.04554731208847125,-0.12020693648639351,131.28316402405767,285.1095525232926,37.32039683283906
smooth_alpha0.5_thr0.7,smooth,0.5,0.7,False,False,0.10677503809274697,0.16926292770774376,0.027685232827373295,0.094568886470118,0.012206151622628962,-0.005234259151369709,131.56756839404633,285.20465467317587,37.27754009018571
smooth_alpha0.5_thr0.8,smooth,0.5,0.8,False,False,0.006685293098676333,0.04065474659120144,0.0004984563931052225,0.006607902706413624,7.73903922627081e-05,-0.001446372703823541,131.683406067918,285.23925068760104,37.27612813320214
smooth_alpha0.75_thr0,smooth,0.75,0.0,False,False,0.288679346376408,1.0,0.75,0.23836521757926213,0.05031412879714589,-2.360182051980536,131.37819997416017,285.0959556805085,38.15536075035231
smooth_alpha0.75_thr0.001,smooth,0.75,0.001,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.005,smooth,0.75,0.005,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.01,smooth,0.75,0.01,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.02,smooth,0.75,0.02,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.05,smooth,0.75,0.05,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.1,smooth,0.75,0.1,False,False,0.4986386988978127,1.0,0.7369565217391304,0.43863634354653136,0.06000235535128136,-1.9457440597244036,131.11445870634952,285.068321034294,38.00087654774358
smooth_alpha0.75_thr0.2,smooth,0.75,0.2,False,False,0.4987685128442223,0.968632621559043,0.647707100591716,0.4387573195667815,0.060011193277440804,-1.9453908126086308,131.1142993904781,285.06829582504014,38.00074487280059
smooth_alpha0.75_thr0.3,smooth,0.75,0.3,False,False,0.5169721625866315,0.5728968356058657,0.36831425263699513,0.4555531461574728,0.06141901642915875,-1.9083804981376629,131.09218061235887,285.06428015772343,37.98694906009476
smooth_alpha0.75_thr0.4,smooth,0.75,0.4,False,False,0.5738849060025933,0.44730511962953434,0.2662191278621045,0.5070296122602095,0.0668552937423839,-1.6886665137603039,131.02439016894485,285.0487737490494,37.90504937832633
smooth_alpha0.75_thr0.5,smooth,0.75,0.5,False,False,0.6647090579567003,0.3641368664780036,0.189916709544636,0.5826365814909522,0.08207247646574808,-0.8312839635544881,130.9248217572533,285.0053683374819,37.585454982845995
smooth_alpha0.75_thr0.6,smooth,0.75,0.6,False,False,0.46609441663148354,0.25659891947517366,0.11225398765114486,0.41171778173945484,0.05437663489202873,-0.43910544886236164,131.14990832787808,285.0843678095964,37.43926813160518
smooth_alpha0.75_thr0.7,smooth,0.75,0.7,False,False,0.14539899880683724,0.1698417802932853,0.04152784924105995,0.1301819645712573,0.015217034235579937,-0.08225477691891507,131.5206687807163,285.19606644752514,37.30624994182614
smooth_alpha0.75_thr0.8,smooth,0.75,0.8,False,False,0.01001681309577734,0.0407126318497556,0.0007476845896578338,0.009909907241102911,0.00010690585467442889,-0.004998204486693394,131.67905758853493,285.23916649785207,37.277452099419115
smooth_alpha1_thr0,smooth,1.0,0.0,False,False,0.12192398915034704,1.0,1.0,0.11190032422108455,0.010023664929262486,-3.6249770690033714,131.54474425829864,285.2108799866842,38.626820542454354
smooth_alpha1_thr0.001,smooth,1.0,0.001,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.005,smooth,1.0,0.005,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.01,smooth,1.0,0.01,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.02,smooth,1.0,0.02,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.05,smooth,1.0,0.05,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.1,smooth,1.0,0.1,False,False,0.4093425810626761,1.0,0.9826086956521739,0.3815697199951494,0.02777286106752676,-3.0861735931390073,131.18961094595682,285.16025227343533,38.42597837333132
smooth_alpha1_thr0.2,smooth,1.0,0.2,False,False,0.40952307583567266,0.968632621559043,0.8636094674556213,0.38173410009027753,0.02778897574539515,-3.085702397200568,131.18939447034415,285.16020630801336,38.42580273226997
smooth_alpha1_thr0.3,smooth,1.0,0.3,False,False,0.4348380725382073,0.5728968356058657,0.49108567018266014,0.4045430988254513,0.03029497371275594,-3.036755500896592,131.15935681906092,285.1530582126571,38.407557488380704
smooth_alpha1_thr0.4,smooth,1.0,0.4,False,False,0.5186171232808829,0.44730511962953434,0.3549588371494726,0.4776382587797472,0.040978864501135775,-2.7357713630028075,131.06309626195835,285.12258353904355,38.295363878216556
smooth_alpha1_thr0.5,smooth,1.0,0.5,False,False,0.7471787098560813,0.3641368664780036,0.253222279392848,0.6686970836222345,0.07848162623384676,-1.4972025155947235,130.81148686770845,285.01561085970343,37.83368004530773
smooth_alpha1_thr0.6,smooth,1.0,0.6,False,False,0.5376415606837524,0.25659891947517366,0.14967198353485978,0.48373654928024157,0.053905011403510776,-0.839126987333378,131.05506529463688,285.08571306594223,37.588378516154144
smooth_alpha1_thr0.7,smooth,1.0,0.7,False,False,0.17376277182424577,0.1698417802932853,0.05537046565474659,0.15759718223051783,0.01616558959372794,-0.1910179280694131,131.48456510262574,285.1933607932353,37.34679204702076
smooth_alpha1_thr0.8,smooth,1.0,0.8,False,False,0.013190479284602794,0.0407126318497556,0.000996912786210445,0.013060752012042232,0.00012972727256056206,-0.009444497832288573,131.6749081746314,285.2391014021603,37.279109481451876
